"geoid","monthly_mean_income","average_hh_size","monthly_mean_SNAP_benefit","monthly_mean_COVID_benefit","SNAP_eligibility_proportion","households_represented"
51059415100,17228.5749571577,2.74196160714286,35.8431178571429,49.5954857142857,0.0723116071428571,1120
51059415200,10501.4025380779,1.65035957658686,35.7533119053174,56.500457339175,0.125378356431,1676
51059415300,10650.1243812023,2.225221568785,53.3247687244758,79.3503804396596,0.110947149004605,1705
51059415401,7304.1998642481,2.7211447027267,244.372629788226,307.886453675052,0.393021362987399,1854
51059415402,15663.2988590567,2.32165200210961,54.2576529580836,75.2600968013506,0.131539863845585,1113
51059415500,13976.3730125698,2.52826326890639,126.529726931693,162.501245855824,0.256264659471033,2353
51059415600,19878.8411014702,2.5234403839055,32.0368846935846,43.2874701416599,0.0730926306784557,1024
51059415700,19201.0497714745,2.98103002452966,15.4097046717033,21.4293465844637,0.0320893534303189,1265
51059415800,17395.6254437598,2.70044881832571,31.3235393978706,42.4918031956135,0.0675288302851863,1776
51059415900,17708.1611241861,2.6828496784095,36.3268340198059,46.7862222363552,0.0708812901778915,1195
51059416000,12066.2448355941,2.62897530834483,161.367938405058,204.832313729479,0.3017299281244,2202
51059416100,16039.0838502088,2.47586555053028,67.6701411446329,91.9867420872523,0.139778427891824,1450
51059416200,8647.2007809692,3.69689812344925,146.960956731245,182.36272764483,0.188885466596841,1224
51059416300,16399.0573015994,2.55839886039886,50.5420028490028,70.8332905982906,0.120467236467236,702
51059420100,12398.9785268919,3.18651222856972,108.608812330402,144.79251606371,0.159857751754997,1201
51059420201,14566.9218465353,2.65030498419481,14.2203853981819,24.9172815685866,0.039798251843172,1304
51059420202,10844.2872385096,1.76585265516476,8.79846487680071,16.3159018828471,0.0299992113814727,1230
51059420203,16650.0910681331,2.51092024866144,24.0321130714398,33.822221884562,0.0465110095175869,1053
51059420300,15947.5084507059,2.84514939232937,54.0381920291288,74.5221582461729,0.106071496451034,2073
51059420400,9869.97356342767,1.51346418390158,21.1738039012359,33.0523332289669,0.0680771958714704,2191
51059420501,9842.98901805909,1.4838257115084,26.1705899567499,41.6952230812104,0.0971074957463173,680
51059420502,10997.2552314168,1.74424293252263,34.9108884095825,52.8303812865288,0.110124245445536,1345
51059420503,9742.65677899099,2.15893318578601,66.4330559626841,94.0214767681643,0.161642798140747,1529
51059420600,11043.4924176532,2.36823270263907,78.6351723007292,108.138644975156,0.161558650889351,1958
51059420700,15875.9739903928,3.12900677175056,38.8416298918856,53.0969419107314,0.0697083437340888,1310
51059420800,14432.2552471921,2.83521835990572,46.5080718771052,62.5231477816676,0.0878399227141798,1238
51059421001,11985.1334426528,2.48897701059058,26.9099723682217,47.683876924493,0.0737256496152452,1043
51059421002,10766.0654461313,2.40839475591353,53.0749718869141,88.7857126840232,0.151204747712189,2096
51059421101,13380.8519575404,2.45671041082989,14.9514873137651,25.0246322027159,0.0429716774561199,2183
51059421102,12441.1381945717,2.35157940240042,61.5862901148841,100.366035532607,0.192712145465161,1425
51059421103,14061.2740138374,2.79990226065525,14.0964343898193,22.944337635564,0.0415825115836997,2079
51059421200,17243.8472035492,2.86462445414847,18.7485531295488,27.3931863173217,0.0363493449781659,687
51059421300,13031.3555778703,2.4971757485663,33.9458473567595,47.2690418620045,0.0686356393869037,1414
51059421400,7533.83850557674,2.60544191945497,139.193412332733,178.316379117186,0.260088749962266,2352
51059421500,5909.43773834762,2.9220020534142,329.9467557836,418.604761428369,0.491526911002044,2359
51059421600,7116.06995121868,2.98177601044413,263.622005574103,325.395354626069,0.381035674357638,2085
51059421701,7847.66124941286,2.7216595990675,183.906159201712,244.486631595254,0.308679859798312,1588
51059421702,11426.2751660543,3.00677577635499,39.0229488509773,52.1609196094203,0.0772340686486596,1329
51059421800,7608.29039267751,2.24492798047658,103.745821192984,143.046809647064,0.230941264868585,2711
51059421900,7172.65805259941,3.08460967189266,162.227893706478,207.955833241285,0.245012350147238,851
51059422000,13778.8139056861,3.05405146424702,50.0160884125592,64.9014547875804,0.0947237639874759,1221
51059422101,11243.2413001291,2.73659966499162,92.7352131490787,137.609293551089,0.187172948073702,2388
51059422102,13473.6190190235,3.10741671840882,52.2203329577712,69.386011264938,0.096892146865196,2076
51059422201,14243.3833820598,2.72367363704257,43.6094578043316,59.7314615384615,0.0822501867064974,1339
51059422202,11362.4323705388,2.95557372441373,120.461267440182,153.226434663448,0.203668770893831,2341
51059422301,13192.0025779284,2.07649629243619,30.6448842312602,42.4203244297619,0.0676779797960481,1255
51059422302,11084.5796343198,2.21050629292794,50.1913523282402,89.1657940226876,0.171726624934828,2760
51059422401,11600.259014675,2.22004625326466,21.2512493649097,38.5147544855641,0.0645175267927388,1177
51059422402,12250.8517432694,2.34324197411708,40.4540541745645,68.94525785612,0.124041164828846,2153
51059422403,19268.2511957983,2.87396223742133,25.5255938033204,33.5994377071619,0.0503698966039513,960
51059430101,16832.1903979024,2.84897082570138,19.663491907191,32.0766400022355,0.050186926023336,1503
51059430102,12133.0446308835,2.69769673704415,45.8622533589251,72.8239222648752,0.112157389635317,1042
51059430201,13944.5977934167,2.9031339031339,34.8999772079772,49.381910968661,0.0812514245014245,1404
51059430202,13845.2081594404,2.85017954815696,40.8653501783591,62.7554322235434,0.0938935790725327,1682
51059430203,15234.9266883217,2.97621859997894,62.3239464054967,84.5441398141112,0.125192383700585,883
51059430400,13938.257215366,2.76331497496586,37.1796035502959,59.8287250796541,0.0886431497496586,2197
51059430500,12811.3606268474,2.55737624294398,28.0174554052011,47.9236483126563,0.0833025196767207,549
51059430600,9596.74435471111,3.02280289445783,168.113773973224,233.000517914466,0.27127154516035,1842
51059430700,11848.1356097346,2.64472518286311,49.6035026123302,76.2628756530825,0.130169278996865,957
51059430801,13463.2871544673,2.73881125371332,39.7661194175491,65.5745154618602,0.0931211248137379,1363
51059430802,10510.4936616667,2.2135580165315,49.7555355462121,88.2134272426078,0.170735555330267,1667
51059430901,12882.9627953481,3.12661717509556,46.4445701837625,74.1998343886084,0.100700646977952,1390
51059430902,11896.8629226913,3.15636196032905,56.2836866215333,84.1117155561051,0.0994473631339665,1100
51059431001,12136.413356928,3.0359033601355,61.9413215726919,89.6920360654508,0.119990960934023,1894
51059431002,11352.7735666564,2.88888873456769,42.2848753956603,71.8970318014331,0.0953987436093661,720
51059431300,14503.3867597983,2.99923547283711,41.7912443291198,62.7216738863515,0.0942042724835971,1308
51059431400,12704.5571689819,2.85103113721991,28.1915991782075,48.4734362252164,0.0671151261274992,1450
51059431500,14531.6148070874,2.80210480856473,19.0016167326569,33.1779908927901,0.0536432596977657,1996
51059431601,7579.7374726627,1.16417910447761,20.5492218453189,50.1222286295794,0.168249660786974,1474
51059431602,11162.8468244363,2.95025279187817,125.197388832487,178.756289340102,0.222628934010152,1970
51059431801,12015.1660771495,2.91224269008651,42.4376235710741,63.1973420373584,0.0937248571350611,1356
51059431802,15462.4127781153,3.07142742167521,42.9049468713343,59.7650346779986,0.0888770847543566,994
51059431900,17933.4784737637,2.80019395711501,16.2817621832359,27.6997300194932,0.0414668615984405,1026
51059432000,13221.7760423546,2.99828546862006,96.2074437670459,127.22873780234,0.170685615970612,1170
51059432100,13374.4912737571,2.44747520980516,42.293864337249,62.9281720433041,0.120132769168958,1466
51059432201,9882.27718723725,2.33658243902439,58.4668146341463,95.7071648780488,0.170812682926829,1025
51059432202,14245.2839087081,2.84137297901787,25.3831178015627,39.2654094310516,0.0629496854597681,1513
51059432300,16040.1309283942,2.91767893602442,31.4291931255732,44.9058006889267,0.0704938313114999,1725
51059432401,16659.7947141332,2.80157828388774,27.4113301197731,42.6374152393043,0.0631866369068479,1013
51059432402,16497.9293823556,2.8750672480197,11.1370835406111,19.5889592820275,0.0282149055376353,1777
51059432500,16084.9051033969,3.07219457519297,12.0987646002518,18.0017909071755,0.0288267071372116,1870
51059432600,16990.0134801613,2.95751355265736,8.60961054459837,16.4311308138189,0.0204864054909426,1577
51059432701,15415.1922026843,2.81053441972059,27.571239634897,45.6290836565015,0.0728394559684139,1082
51059432702,10950.7529299991,2.52908196257907,37.3610017023161,63.3784920306342,0.0952002441529008,1599
51059432800,13533.527601505,2.7242346395788,52.3681882621308,94.9133803033731,0.129669170456264,747
51059440100,16384.0295930228,2.77723298489707,36.6023175308218,56.3699466565347,0.0928538904694919,2653
51059440201,12486.0964750038,1.8417187540064,26.8224258926511,41.6349957889629,0.107365665945432,2028
51059440202,9748.19683132258,2.90998566950291,158.07410255262,219.707506045678,0.274813255709807,2233
51059440300,18966.3312133612,2.91977345005154,15.6271442354818,22.3310358923866,0.0376506321991916,910
51059440501,17116.4889840193,2.80739822844049,18.0594235830808,29.4340148609978,0.0435460016824012,1568
51059440503,11408.4488265273,2.72530948978553,103.019648087506,223.882667028805,0.302977459946111,324
51059440504,NA,NA,NA,NA,NA,0
51059440505,15737.1003810833,2.7943106651978,29.8474333454688,51.2005333308117,0.0699878487572163,423
51059440600,12722.0955879189,3.06970287483337,75.5410895847915,105.704822560332,0.145928505255087,1033
51059440701,17209.6216750862,2.89599316140789,21.8527795864992,34.4594586981323,0.0546253129750151,923
51059440702,16922.8450017671,3.01696948580795,12.7290866443778,24.6443042606973,0.0292291219951165,1768
51059440800,14442.9137152082,2.74468108769931,62.2747758943674,84.8026298864892,0.162328009988404,2068
51059450100,10531.6620459632,2.47484953839367,64.2615798445592,84.420309571121,0.130109949340055,2167
51059450200,11713.4305032937,3.07481464856004,94.0571028360678,132.986918547588,0.15709891015057,1350
51059450300,12329.9505716135,2.54017740733963,55.8958925498974,77.2901264743985,0.115896417172151,1929
51059450400,15662.5487382035,2.67830623442452,52.0078667082895,68.1346726702258,0.0988576659135763,945
51059450500,12744.3534464563,3.0818985005767,62.3634867358708,82.662214532872,0.108844290657439,867
51059450601,15521.6490953562,2.67505246214422,43.1041370866921,58.4636474543908,0.0861249041159509,1391
51059450602,8807.08784666157,2.37574945541114,92.0146274990457,125.600292441226,0.198385863636907,1839
51059450701,16317.0304479446,2.70619337606838,31.6972318376068,42.5382596153846,0.0637200854700855,936
51059450702,8062.35820260536,2.87273834873206,178.697903613218,224.971053506333,0.293490672448779,1438
51059450800,12247.5420950451,2.62509852134056,57.9261981234183,78.5149376737613,0.113769966059098,1251
51059450900,15271.5394208851,2.72519837398374,30.6603398373984,43.1921349593496,0.0590065040650407,615
51059451000,13526.9348320414,2.66325315941335,74.7759684995205,105.282885073813,0.126821773979761,977
51059451100,17704.2575647721,2.97413047815389,24.8842398626598,35.1822652272543,0.0466823809910862,812
51059451200,19308.3205502948,2.51929742765273,17.9983118971061,28.329229903537,0.0341639871382637,622
51059451300,16086.7105990694,2.7775283398558,49.0568639810517,62.132782996873,0.0979594404950107,890
51059451400,5332.15307570402,2.4268214559387,267.534524904215,339.73037164751,0.521051340996169,1305
51059451501,7852.28360518514,2.26950099452278,166.108273053582,217.356502347284,0.377491401179405,2282
51059451502,9459.76835905057,2.32450055880882,105.94436783939,142.735450515201,0.231193433392035,2151
51059451601,6910.53393324509,3.3932962962963,349.742374485597,415.145516166961,0.438656084656085,1701
51059451602,8735.79379379012,2.28974127328314,135.599352649019,195.904340943881,0.311032744472431,1170
51059451800,12091.3178439769,2.49722402634736,45.3762707186921,67.9829801609676,0.0851102974704976,1261
51059451900,10194.2172357349,2.1606861530085,52.4156176074866,74.4673449310515,0.119075301302507,2035
51059452000,15516.7643661525,2.77448956580568,83.6722670125174,104.35047892906,0.173278748243621,980
51059452101,12398.2169650426,2.65244954314042,93.6544939270788,117.446412875642,0.171476377192583,1735
51059452102,12736.7453846009,2.77876862973078,70.3862414546046,95.694846919491,0.134093386997408,1008
51059452200,10096.3859457474,2.62155200155589,152.047000047118,207.601700352582,0.287347155235243,1995
51059452301,5841.98317088145,2.30978185612868,230.969880842426,296.952695999006,0.475066416750297,1401
51059452302,8886.82421170896,2.89600048738522,225.456809792997,289.687227922742,0.348737044599439,1625
51059452400,11559.9568022116,2.78979806059721,82.3222538796191,107.040969235255,0.158441582428137,2274
51059452501,13313.5149320999,2.73737873171833,77.0585928644935,110.375640184466,0.138420135517652,1169
51059452502,6752.60190243303,2.75596404776147,221.067936743471,281.638976916598,0.365711011828166,1426
51059452600,12249.2611871478,2.50834269434269,48.6957407407407,65.5718396418396,0.0987382987382987,2457
51059452700,8407.42167108347,2.41278691774034,160.751375123885,212.621169474727,0.321762140733399,2018
51059452801,8885.61024350529,2.18424639194696,130.196610156358,180.926818275349,0.321570229505148,2323
51059452802,7671.7659601556,1.69213002915452,62.0712495626822,87.2268262390671,0.186808746355685,1715
51059460100,20395.9311554285,2.69444081969098,53.3779113409707,69.4710994458649,0.143766335615421,1548
51059460200,23006.392800303,2.83064748486255,16.9764802225218,22.3375525384512,0.0435974753684198,1364
51059460300,21658.9153050828,2.87525992241245,22.8115455551077,33.1950018608228,0.0560453030460793,970
51059460400,16503.2159506536,2.55376353042076,62.0802448663528,81.708319388349,0.149070746628343,1981
51059460501,19204.5568346461,2.68864723096998,23.186405606925,32.5197865078773,0.0565751962975095,925
51059460503,17865.9292508563,2.3249672636874,20.6386834278557,28.1883868623435,0.0571114792381985,1354
51059460504,20172.5877574301,3.13748265164973,62.2306925438384,82.1336331804144,0.113741429511742,1302
51059460600,22130.6442185759,2.89668226421146,11.152805823289,15.537136882912,0.0304048037045518,1297
51059460701,17544.4346303392,2.93314764542649,42.1904873554257,76.324775870365,0.0989757974834204,1062
51059460702,20989.3213054821,2.9229760538538,37.0617029825494,50.5580880823828,0.0856048410907345,1558
51059460800,17794.6271488138,2.58802652907765,64.134801504598,86.0537780171535,0.162598579877346,1153
51059460900,21321.2656877669,2.9050431536768,27.6011069193597,37.6902196722618,0.0661818667804614,853
51059461000,20834.6300526269,2.86841788680645,17.0174712655201,24.8894230046266,0.044847342593196,798
51059461100,17742.7227478933,2.51475621712824,46.7038392458112,62.0502429664676,0.133237920093584,2609
51059461201,23113.6224441481,2.89179427737321,15.6524889303473,21.9399604385004,0.0420805925879826,1414
51059461202,13686.2076629679,2.40317055732016,46.28761290118,62.8761580793945,0.130248116457619,2649
51059461500,19342.5915106731,2.49395350559865,12.4230947439074,17.4204148456763,0.0356678543731737,2646
51059461603,13971.6734232326,2.32215812119006,36.1053781241882,50.6978884524101,0.100532216510444,2148
51059461604,16170.4018789215,2.85200380267174,78.2461696615595,98.3001724002299,0.150833534444713,750
51059461605,10538.6772345172,1.55649431149053,23.5397703860778,32.5455692186906,0.0820742169050503,2257
51059461606,11941.4938947408,2.33333388338789,50.4167480059835,66.9220660709026,0.13360385016184,1212
51059461700,14522.6152749874,2.46084262048193,60.3937680722892,82.9602277861446,0.148265436746988,2656
51059461801,12130.1332290446,2.29806542185107,16.2302771222231,24.9847226003579,0.0440334915696883,775
51059461802,10670.8095204681,1.97270710607504,44.7978825237332,63.2511900213361,0.136162229052732,2455
51059461901,12443.0921840443,2.57914088860815,95.3480588593127,147.213572156925,0.205474406235458,1371
51059461902,5769.82266379335,3.08048659763945,184.039997826971,284.77489024189,0.341632428038519,497
51059470100,28792.5247880525,2.82406202965273,12.146537222559,18.7510811602296,0.0436527665216039,881
51059470300,27647.7891461285,2.86024913194444,21.0980763888889,32.3299305555556,0.0659782986111111,1152
51059470400,26684.0547313018,2.93850065282863,15.1380878609546,23.5433877346939,0.0479255547813316,1626
51059470500,21417.5495127572,2.47221846064255,22.647644316931,38.0774376152345,0.0983225669482643,2016
51059470600,20575.8506732543,2.51639526411658,40.1390792349727,66.654247723133,0.179648451730419,1098
51059470700,24573.0100271181,2.88092726293103,9.98207004310345,16.7248879310345,0.033745150862069,1856
51059470800,19472.5109621483,2.77342182273248,61.9579809197123,88.4704584412443,0.138907132975972,1046
51059470900,22182.9097159397,2.61835351904332,31.0825822413822,48.7516123440551,0.112910697078881,2746
51059471000,19734.8511021062,2.39686413610717,17.4727327150245,28.6041022283557,0.0634863335661427,892
51059471100,17336.9981292696,2.68812809489289,35.7180611433665,55.1945562736668,0.0996594385883456,2283
51059471201,12550.5175490054,1.94768795620438,35.726647810219,57.9075839416058,0.151551703163017,1644
51059471203,17215.8377107673,2.24577515036494,40.6097869506812,65.013453927384,0.151484755364635,1302
51059471204,15248.8361936345,1.96451412486605,13.7560614633448,22.8590423078238,0.0440704078782088,1550
51059471301,13585.3797921132,2.63431923609353,23.6495158746583,38.5205828784282,0.0682846166007499,1556
51059471303,13472.8698887104,2.08521433910673,36.0114931149706,62.8394334833543,0.138725650830608,1596
51059471304,20250.5025075837,2.63323858589448,53.9117645373326,78.696240379601,0.158371967747666,698
51059471401,16056.6337572219,2.5864106351551,54.0867149187592,96.9890664697193,0.152856720827179,1354
51059471402,11679.6396499608,2.38961490798708,82.4346497370815,120.733656367972,0.209458503445999,1463
51059480100,27216.091085375,2.78357835820896,7.05168955223881,11.2727567164179,0.0228910447761194,1340
51059480201,27720.8183250783,2.9700520443386,19.8051299545963,29.4644472193323,0.0633158376508303,1536
51059480203,11414.7185112016,1.88543885504635,51.9996541014843,73.038117572975,0.184291477149264,1353
51059480204,13357.2383638654,1.77309400324149,24.3610480821178,42.1052890329552,0.113628849270665,1851
51059480205,11812.2476958591,1.70665843857635,30.0173295063146,51.5667525832377,0.138211251435132,1742
51059480301,24327.7713255864,2.80230575151895,11.9725000791744,16.6565547316083,0.0307110440181074,1042
51059480302,25231.6126237216,2.77694201909959,13.369951568895,21.9062066848568,0.0461070941336971,1466
51059480401,26562.4624942577,2.91964582514883,13.2020681261865,19.463215073585,0.0350864420702141,1456
51059480402,25826.6445601991,2.76430711457703,16.9894639987853,25.7985689485982,0.0482941604400237,1765
51059480501,20565.3927835329,2.85950103305785,15.3387603305785,22.6262417355372,0.0347303719008264,968
51059480502,16709.3307214305,2.85655270559716,16.9847058902446,26.6720445448687,0.0390536434191726,1938
51059480503,17275.2781627887,2.67651719006282,9.8020562534734,14.3992228027412,0.0219383816526717,1184
51059480504,15194.213781881,2.35506117021277,48.4866382978723,69.8679295212766,0.129244680851064,752
51059480505,12803.0685746847,1.93200204533197,31.0793366137756,45.9163580557613,0.106159262560492,1500
51059480801,13732.4539295747,3.11081292179981,53.635648881817,68.2315822824984,0.0935337208539224,1859
51059480802,15132.9801094496,2.61572169834195,38.7624485855233,56.81091302118,0.0880331932890423,1361
51059480901,12705.5084771701,3.06469513996977,93.1851172230717,117.455615978281,0.146128757604848,1824
51059480902,11273.976566559,2.70439776813105,83.304483997465,130.567648570763,0.177450740771983,1387
51059480903,9488.28700037377,2.44302195345789,81.3001926499038,112.057873865223,0.184413226963434,1483
51059481000,10260.7420172669,3.10978387735335,71.8986761982654,108.589490723807,0.135540850528518,2004
51059481101,11409.3810173216,1.99765074209142,14.4635438242317,26.3190793414873,0.0413226635259699,1277
51059481102,12989.5400687288,2.79985054806348,55.7841493292194,83.9149248868884,0.118979373295291,1369
51059481103,9739.97214226342,2.813452580184,121.021209903516,165.49665828997,0.215281103643235,1115
51059481104,11057.5835547142,2.5646680785098,56.075061920969,84.9347238122081,0.130228050633302,1036
51059481105,20145.6958549644,2.98737373737374,18.9749772727273,32.5964349747475,0.0441016414141414,1584
51059481106,19145.7793611036,3.09101045341739,29.8726717958276,41.7072160296632,0.0571237679823084,1835
51059481201,17484.9639563252,2.83377032830923,23.2275993158214,34.2493874027485,0.0535064155151983,373
51059481202,10011.6324090529,2.78009708737864,147.169439805825,193.173568932039,0.251271844660194,2060
51059481400,13689.4809998508,2.43595526743248,49.6963592897531,70.4979870794056,0.126653510616663,2670
51059481500,19771.5327055191,2.80690359821892,20.7588050097315,29.6159171762588,0.0486049836444594,782
51059481600,23884.1274572615,2.97327325282177,19.673343683917,24.312203717417,0.0423077950929268,1160
51059481701,23419.4122281338,3.05600430802369,12.8329833064082,17.7914851911686,0.0289757673667205,1857
51059481702,13609.5305797184,2.27335862162885,42.8768532573094,59.2430161461393,0.12851752337726,2012
51059481900,13994.43712489,2.64180869951176,49.9120927652019,77.9632942743009,0.108590767865069,2253
51059482001,19577.4688458564,2.52664575203118,23.6360059773378,31.4381087031943,0.0582166852986061,1764
51059482002,13660.3295579859,1.89839751430012,19.7275139301568,29.5650472474032,0.0649288044885723,1811
51059482100,9287.16503055995,1.92771445783133,66.8860801204819,99.3171777108434,0.222277108433735,1660
51059482201,10545.7428195202,2.53783750069019,111.339273699946,152.477418154229,0.227641569819161,978
51059482203,14600.2029327069,1.68148161591231,29.9534325580982,45.9225436463286,0.117973791091697,2700
51059482204,12680.772757917,1.56937008244137,22.23315729061,34.1397105984998,0.0887643499080362,1319
51059482205,13454.4684198315,2.18750472003979,33.336610234522,47.508967424564,0.106524028149232,1152
51059482206,9219.04368964666,1.77106692698508,108.058502045795,158.308316147678,0.415025329763113,546
51059482301,14032.5889606493,2.04308623140597,28.5149709532166,42.2784243232817,0.0911940136512362,2460
51059482302,8537.15403801668,2.48560493598841,126.743270352563,190.244353131587,0.280714130280105,1806
51059482303,13214.5966907269,1.973110068793,37.8003352095059,57.1188968105066,0.13042464040025,1599
51059482400,21298.8771827012,2.83054772504377,10.9896213626631,18.343325579843,0.0257315751908848,779
51059482502,16410.7016467178,2.74893750113032,38.7469236734855,54.1045147824311,0.0914382005976589,940
51059482503,18060.7361058655,2.962303514377,52.7686396166134,81.0994223642172,0.112505431309904,1565
51059482504,20436.0283454412,2.98047712019524,17.5271421598536,24.736163514338,0.0376363636363636,1639
51059482505,14292.6892770442,2.53197033384636,51.8451665501773,80.3198383299423,0.133847603501608,1126
51059482506,12934.9950744112,2.11358394257379,32.6254665771013,51.2750283152789,0.0966078187126494,1840
51059482507,9993.82369255524,2.39440904556273,26.3331865953679,43.1328018246271,0.0507733189926716,1681
51059482601,17028.0094321484,2.97212389380531,23.5191951327434,35.2915300884956,0.0526318584070796,2260
51059482603,14113.4550394156,2.57866250993448,51.6839566472603,83.7057116791456,0.12985297428474,1106
51059482604,20425.2322547116,3.00310395173941,9.08303090297765,17.5674545113196,0.0229580714382134,1289
51059490101,12288.0257062421,2.64920024337677,125.550850993837,172.360719688773,0.27622777658634,2061
51059490104,11158.1169380407,3.39481316568977,118.537976532426,170.589926630183,0.181154355778309,1003
51059490105,11889.4739368795,2.82734898337314,91.7110223510749,123.440116523619,0.169385666992275,863
51059490501,11045.8585722069,2.55290011702457,66.3868564941476,97.680834780561,0.159567096605333,1257
51059490502,18324.1392762782,2.86472750809183,52.2868883451801,73.7182586746165,0.103403524379297,2129
51059491000,18989.688088831,2.96196690031585,16.0018050627335,22.2879621808454,0.0311678391386412,631
51059491101,18763.5509164301,3.31716797867089,26.7314314240313,41.864897348885,0.0515723780384563,1258
51059491102,13818.4951516406,2.82106277527908,42.0050894592927,59.8531055860101,0.0801443054160197,1073
51059491103,11019.3112492122,2.78437983945949,58.2048981408126,88.3021232349557,0.108698097295821,2036
51059491201,10033.7664672365,2.8034221149627,119.329491882405,152.532283896446,0.203405440982887,2279
51059491202,6973.5081919447,1.94768264522558,63.3705627335012,97.628942618448,0.164012689624995,841
51059491301,12175.3708243147,3.01892379484593,52.1438931682318,73.9978639375263,0.0937509430951115,1955
51059491302,12134.0082909364,2.49002876531536,66.2430557952026,85.615349221358,0.136362625488784,1304
51059491303,9612.97059984358,2.63197663960722,79.8394138399438,110.295957348124,0.155336687794581,1451
51059491401,11199.5970197477,2.5000002886831,48.5154338647219,70.8223294070507,0.127230149139465,1732
51059491402,10612.7888967343,2.68863020374352,62.6041936247693,85.2212663133481,0.125028873983437,1381
51059491403,21884.325835166,3.28710462287105,2.8172700729927,3.8624898621249,0.00490105433901054,1233
51059491404,15231.6506141985,2.58828163714648,20.0489553443462,29.2544005804137,0.0456333957466002,1348
51059491405,20189.0808775889,3.02990778897707,3.53690066411182,4.72045014479901,0.00608064790889952,769
51059491501,13962.6435236749,2.96729344412789,35.4641986846768,48.6996208331635,0.0675367686096634,2232
51059491502,19871.1015749847,3.26169554663526,9.01730653864841,12.6180734006206,0.016283146336816,2052
51059491601,9811.22263224451,2.74602278951553,117.641326146866,164.816224264794,0.219268456429235,1634
51059491602,12358.6198085799,3.08763077213749,59.5140910415842,87.7332860576221,0.108290796587448,1609
51059491701,11207.6306057767,1.9884790455278,34.9336543807899,50.8366993054443,0.0977189504910476,1910
51059491703,8916.39900499843,1.90881902907219,45.5017940087893,69.4824808768846,0.13335498611981,3005
51059491704,10821.5745799166,2.36268067058045,48.8698097685639,69.8138633354718,0.109725640616292,2374
51059491705,16396.1641731601,3.09895906575292,33.9252002337493,47.7461080850789,0.0617331404172695,960
51059491706,8168.09431258679,1.76267511520737,51.5061313364055,80.0475092165899,0.173557603686636,1302
51059491707,11711.2738362206,2.51843480164742,35.3328139526046,50.0557777466439,0.0771271873973694,1763
51059491801,8233.79189979758,2.11392489451477,80.3703054852321,115.921978902954,0.21755864978903,1185
51059491802,13117.1830766175,2.6385643741065,21.029268213934,29.9002132739252,0.0435462664507022,1115
51059491803,12074.2648340717,2.48186181167767,51.6614905424008,69.3562452410348,0.113249866029338,2536
51059492000,22443.2724101084,2.74842005420054,5.8951793134598,8.30992231255646,0.00861201445347787,2214
51059492100,20721.8022112634,2.89980370216629,22.4826789496363,29.7796913430039,0.0430527496750992,2026
51059492201,20892.3344069057,2.77589962559798,41.0950238097372,55.479942749061,0.0816473290365249,1004
51059492202,20026.4789897609,2.83540955702208,3.89435463867714,5.31086785535467,0.00805900593913699,2169
51059492203,20957.7232036869,2.93525365534743,23.6250012365097,32.093481930322,0.0486240569927545,1112
51059492300,13280.4969427511,2.69151301757756,34.2989496991857,49.0633993688084,0.0835159241781698,1167
51059492400,11811.7530677603,2.67553786777698,52.1507452560811,71.6626466235166,0.118936751411073,1729
51059492500,19657.0956890355,2.56320334494617,21.5764807419106,30.3104861730942,0.0499178721333372,1424
51059980100,5683.97061907848,1,0,0,0,5
51059980200,NA,NA,NA,NA,NA,0
51059980300,NA,NA,NA,NA,NA,0
